Datum (MEZ),Kernenergie,Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion
,Leistung (MW),Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2021-01-18T03:00+01:00,8138.63,30836.79,17491.31,46.6
2021-01-18T04:00+01:00,8142.66,30432.35,17441.34,46.72
2021-01-18T05:00+01:00,8145.91,31234.32,18555.39,47.58
2021-01-18T06:00+01:00,8141.82,33965.16,19997.58,61.19
2021-01-18T07:00+01:00,8138.55,36683.01,22037.09,73.06
2021-01-18T08:00+01:00,8150.12,37612.31,23674.5,78.92
2021-01-18T09:00+01:00,8145.45,38399.66,25508.38,75.65
2021-01-18T10:00+01:00,8100.18,38522.31,27157.86,72.03
2021-01-18T11:00+01:00,7942.48,38645.78,29374.75,66.39
2021-01-18T12:00+01:00,7930.55,38480.48,32360.67,60.06
2021-01-18T13:00+01:00,7930.92,38194.31,33615.06,57.7
2021-01-18T14:00+01:00,7936.85,37296.18,34694.45,59.41
2021-01-18T15:00+01:00,7938.88,36928,34982.34,57.39
2021-01-18T16:00+01:00,7932.49,35842,35197.94,54.54
2021-01-18T17:00+01:00,8121.91,35754.41,36490.13,59.94
2021-01-18T18:00+01:00,8118,36162.55,37256.98,55.08
2021-01-18T19:00+01:00,8122.91,34895.37,38331.33,51.42
2021-01-18T20:00+01:00,8127.55,31770,38496.4,46.97
2021-01-18T21:00+01:00,8076.82,29003.75,38037.2,45.63
2021-01-18T22:00+01:00,8069.97,27533.73,37652.82,42.95
2021-01-18T23:00+01:00,7895.16,26075.74,37386.89,37.83
2021-01-19T00:00+01:00,7915.19,23538.27,37644.03,36.68
2021-01-19T01:00+01:00,7917.65,23087.76,37018.02,35.94
2021-01-19T02:00+01:00,7873.24,22664.78,37153.66,34.74
2021-01-19T03:00+01:00,7877.04,23415.13,36918.53,35.96
2021-01-19T04:00+01:00,7821.41,23476.7,37488.41,36.7
2021-01-19T05:00+01:00,7849.75,23207.99,38611.35,37.95
2021-01-19T06:00+01:00,7869.19,25334.85,39955.55,41.59
2021-01-19T07:00+01:00,7871.47,28255.74,41159.66,46.68
2021-01-19T08:00+01:00,7923.43,29340.45,41829.47,55.15
2021-01-19T09:00+01:00,8097.17,29575.41,42400.06,54.5
2021-01-19T10:00+01:00,8145.78,29507.45,43063.75,52.73
2021-01-19T11:00+01:00,8149.95,29630.61,44085.72,54.5
2021-01-19T12:00+01:00,8149.55,30687.36,43405.21,52.21
2021-01-19T13:00+01:00,8150.9,31280.37,41442.18,52.11
2021-01-19T14:00+01:00,8147.19,31561.72,39473.86,52.37
2021-01-19T15:00+01:00,8141.8,31549.65,38390.03,51.34
2021-01-19T16:00+01:00,8140.34,32061.02,37474.31,51.89
2021-01-19T17:00+01:00,8092.49,31856.63,38141.42,54.7
2021-01-19T18:00+01:00,8029.1,31762.65,39028.15,52.75
2021-01-19T19:00+01:00,7945.16,30508.31,40223.25,45.39
2021-01-19T20:00+01:00,7882.58,28252.85,41862.48,40.37
2021-01-19T21:00+01:00,7880.86,23937.01,43616.13,37.28
2021-01-19T22:00+01:00,7889.69,21623.75,43430.96,35.39
2021-01-19T23:00+01:00,7754.36,18801.22,44886.7,29.98
2021-01-20T00:00+01:00,7564.87,16419.69,44271.49,30.33
2021-01-20T01:00+01:00,7541.03,16933.59,44081.17,28.4
2021-01-20T02:00+01:00,7556.17,16774,43454.62,26.62
2021-01-20T03:00+01:00,7508.81,17187.61,43474.52,25.13
2021-01-20T04:00+01:00,7528.88,17467.47,43226.75,28.76
2021-01-20T05:00+01:00,7494.08,18427.92,43476.88,30.92
2021-01-20T06:00+01:00,7447,19920.27,45013.33,35.56
2021-01-20T07:00+01:00,7467.91,22740.68,44790.66,40.23
2021-01-20T08:00+01:00,7471.86,24092.45,44428.08,42.27
2021-01-20T09:00+01:00,7437.45,24077.22,45153.68,38.9
2021-01-20T10:00+01:00,7464.69,23832.79,47033.51,38.01
2021-01-20T11:00+01:00,7431.36,24037.87,49027.45,37.95
2021-01-20T12:00+01:00,7394.04,23804.05,50137.62,37.92
2021-01-20T13:00+01:00,7388.46,23494.61,50192.1,36.84
2021-01-20T14:00+01:00,7391.7,23431.69,46935.45,36.8
2021-01-20T15:00+01:00,7411.16,23327.91,43999.55,38.92
2021-01-20T16:00+01:00,7412.27,23192.93,42008.2,40.3
2021-01-20T17:00+01:00,7404.12,22759.1,42785.16,51.39
2021-01-20T18:00+01:00,7413.57,23539.6,44581.74,57.52
2021-01-20T19:00+01:00,7420.56,22686.88,45435.81,45.34
2021-01-20T20:00+01:00,7573.75,21388.65,45805.54,35.9
2021-01-20T21:00+01:00,7615.58,19527.48,45116.16,31.97
2021-01-20T22:00+01:00,7647.09,17810.36,44743.68,29.49
2021-01-20T23:00+01:00,7631.23,16831.62,45407.93,25.3
2021-01-21T00:00+01:00,7451.33,14897.12,45949.37,24.85
2021-01-21T01:00+01:00,7462,14824.55,46529.35,19.32
2021-01-21T02:00+01:00,7303.05,14803.4,47213.96,8.94
2021-01-21T03:00+01:00,6951.15,14524.62,48018.55,0.9
2021-01-21T04:00+01:00,6818.04,14390.44,48529.29,0.02
2021-01-21T05:00+01:00,6852.98,14486.05,49969.35,13.69
2021-01-21T06:00+01:00,7259.06,14427.1,51398.77,27.47
2021-01-21T07:00+01:00,7734.87,15735.27,52985.11,35.32
2021-01-21T08:00+01:00,7870.52,18877.14,49944.11,37.23
2021-01-21T09:00+01:00,7871.19,19684.23,49534.78,35.29
2021-01-21T10:00+01:00,7842.76,19867.62,52409.68,33.01
2021-01-21T11:00+01:00,7844.31,19238.3,54500.34,33.38
2021-01-21T12:00+01:00,7873.93,18825.31,54264.75,33.69
2021-01-21T13:00+01:00,7856.26,19119.02,52259.5,35.34
2021-01-21T14:00+01:00,7853.02,19817.04,49204.23,37.11
2021-01-21T15:00+01:00,7845.69,20548.76,45053.35,42.52
2021-01-21T16:00+01:00,7789.23,21461.3,42834.07,44.67
2021-01-21T17:00+01:00,7722.71,21720.41,43014.33,45.63
2021-01-21T18:00+01:00,7552.07,21680.43,42784.75,45.05
2021-01-21T19:00+01:00,7452.2,21964.01,42559.3,44.91
2021-01-21T20:00+01:00,7450.47,21460.41,42414.22,35.59
2021-01-21T21:00+01:00,7468.09,19072.21,42345.75,31.96
2021-01-21T22:00+01:00,7472.39,17173.96,42122.55,31.81
2021-01-21T23:00+01:00,7416.84,15298.81,43546.03,24.09
2021-01-22T00:00+01:00,7458.12,13481.97,44970.45,9.1
2021-01-22T01:00+01:00,7423.59,13398.88,46194.9,13.92
2021-01-22T02:00+01:00,7400.6,13331.59,46814.96,11.08
2021-01-22T03:00+01:00,7267.38,13496.75,47038.3,11.51
2021-01-22T04:00+01:00,7141.77,13846.87,47544.66,16.24
2021-01-22T05:00+01:00,7339.65,14562.63,47763.72,28.49
2021-01-22T06:00+01:00,7519.01,17106.92,46848.52,32.23
2021-01-22T07:00+01:00,7594.15,22657.95,43594.05,37.66
2021-01-22T08:00+01:00,7568.04,23828.51,40780.02,51.52
2021-01-22T09:00+01:00,7426.29,26010.3,38169.35,45.42
2021-01-22T10:00+01:00,7501.42,27366.72,37969.63,46.95
2021-01-22T11:00+01:00,7541.91,29788.24,37923.1,50.06
2021-01-22T12:00+01:00,7542.97,31517.37,37323.32,52.08
2021-01-22T13:00+01:00,7523.01,32032.49,37197.76,50.69
2021-01-22T14:00+01:00,7485.34,32109.24,34949.16,51.36
2021-01-22T15:00+01:00,7568.05,33355.56,30649.52,54.49
2021-01-22T16:00+01:00,7770.12,33814.73,26758.17,57.31
2021-01-22T17:00+01:00,7777.79,34277.74,25078.06,64.48
2021-01-22T18:00+01:00,7781.23,34679.9,25523.51,66.77
2021-01-22T19:00+01:00,7780.59,34342.4,26250.7,63.89
2021-01-22T20:00+01:00,7791.05,33609.67,26153.23,54.93
2021-01-22T21:00+01:00,7794.3,32267.31,25464.39,52.91
2021-01-22T22:00+01:00,7844.75,31392.9,24260.14,51.79
2021-01-22T23:00+01:00,7822.74,29404.81,23070.38,45.82
2021-01-23T00:00+01:00,7766.48,27315.75,21722.16,44.61
2021-01-23T01:00+01:00,7902.83,26521.64,20712.42,43.39
2021-01-23T02:00+01:00,7938.36,25752.17,18637.59,44.38
2021-01-23T03:00+01:00,7934.56,25802.99,17622.94,42.31
2021-01-23T04:00+01:00,7939.08,25326.3,17014.66,38.91
2021-01-23T05:00+01:00,7985.52,25619.14,16884.52,41.97
2021-01-23T06:00+01:00,8116.51,26474.19,18057.28,42.4
2021-01-23T07:00+01:00,8102.6,27052.74,18987.49,45.88
2021-01-23T08:00+01:00,8068.59,28741.75,20739.22,50
2021-01-23T09:00+01:00,8102.56,29480.03,22569.56,56.92
2021-01-23T10:00+01:00,8128.11,29826.27,24144.21,58.15
2021-01-23T11:00+01:00,8128.72,29728.42,25372.65,58.95
2021-01-23T12:00+01:00,8128.16,30258.97,25373,56.63
2021-01-23T13:00+01:00,8130.11,29995.35,24415.03,52
2021-01-23T14:00+01:00,8126.87,30412.68,21465.06,51
2021-01-23T15:00+01:00,8126.88,31081.67,17811.3,53.65
2021-01-23T16:00+01:00,8129.97,32037.65,14341.02,58.3
2021-01-23T17:00+01:00,8128.75,32922.24,13963.54,63.09
2021-01-23T18:00+01:00,8136.14,33259.32,15016.78,66.13
2021-01-23T19:00+01:00,8136.69,32971.32,15347.66,63.29
2021-01-23T20:00+01:00,8134.98,32618.07,14812.53,58.16
2021-01-23T21:00+01:00,8135.46,32356.76,13476.98,52.8
2021-01-23T22:00+01:00,8146.28,31637.99,12793.16,51.2
2021-01-23T23:00+01:00,8149.65,30254.65,12359.07,47.18
2021-01-24T00:00+01:00,8140.95,27983.18,12271.15,44.8
2021-01-24T01:00+01:00,8140.94,27130.12,12845.05,40.67
2021-01-24T02:00+01:00,8067.59,25367.35,13851.99,41.24
2021-01-24T03:00+01:00,8138.78,24103.24,14635.46,40.24
2021-01-24T04:00+01:00,8139.46,24143.39,14986.82,39.78
2021-01-24T05:00+01:00,8143.69,24395.08,16014.31,39.9
2021-01-24T06:00+01:00,7970.38,25158.78,16534.23,40.56
2021-01-24T07:00+01:00,7718.9,25598.5,17098.7,41.97
2021-01-24T08:00+01:00,7693.71,27792.4,17393.76,46
2021-01-24T09:00+01:00,7701.4,29205.99,18113.57,50.54
2021-01-24T10:00+01:00,7763.87,30860.03,20150.22,53.09
2021-01-24T11:00+01:00,7954.78,31799.61,20918.42,54.34
2021-01-24T12:00+01:00,7964.56,31305.87,20944.14,51.86
2021-01-24T13:00+01:00,7971.24,30877.86,20147.63,45.99
2021-01-24T14:00+01:00,7977.5,30969.75,19124.86,44.34
2021-01-24T15:00+01:00,7978.77,30977.76,17066.79,45.93
2021-01-24T16:00+01:00,7985.97,31770.02,14524.56,52
2021-01-24T17:00+01:00,7997.2,32974.56,13461.54,61.98
2021-01-24T18:00+01:00,8002.77,33259.02,13329.09,65
2021-01-24T19:00+01:00,8014.2,33357.44,13080.49,62.91
2021-01-24T20:00+01:00,8013.33,33018.06,12837.97,59.3
2021-01-24T21:00+01:00,8021.85,32834.93,12638.84,55.76
2021-01-24T22:00+01:00,8024.93,32629.45,12723.07,53.93
2021-01-24T23:00+01:00,8032.63,32114.35,12541.4,47.89
2021-01-25T00:00+01:00,8034.57,30977.34,12267.27,46.62
2021-01-25T01:00+01:00,8011.17,30697.08,11952.28,43.09
2021-01-25T02:00+01:00,8053.14,30628.95,11569.55,43
2021-01-25T03:00+01:00,8067,31160.54,10809.35,42.59
2021-01-25T04:00+01:00,8041.79,31196.99,10635.18,42.2
2021-01-25T05:00+01:00,8074.17,34128.94,10832.16,45.66
2021-01-25T06:00+01:00,8093.18,37586.75,10078.57,61.95
2021-01-25T07:00+01:00,8089.74,40377.65,10014.39,70
2021-01-25T08:00+01:00,8109.73,41715.16,10060.46,75.62
2021-01-25T09:00+01:00,8143.74,43071.82,10880.75,79.67
2021-01-25T10:00+01:00,8156.43,43233.36,12093.95,74.95
2021-01-25T11:00+01:00,8153.78,42949.4,13825.98,72.2
2021-01-25T12:00+01:00,8157.98,42976.3,14931.48,69.02
2021-01-25T13:00+01:00,8160.02,42876.13,15866.51,67
2021-01-25T14:00+01:00,8165.92,42602.72,15850.44,65.91
2021-01-25T15:00+01:00,8169.46,42895.92,14782.65,66.01
2021-01-25T16:00+01:00,8181.49,43067.71,13861.88,67.35
2021-01-25T17:00+01:00,8181.99,42838.13,15140.83,71.69
2021-01-25T18:00+01:00,8182.38,43391.5,17750.41,71.41
2021-01-25T19:00+01:00,8176.52,43229.2,19203.27,65.17
2021-01-25T20:00+01:00,8177.29,42191.56,19381.49,62.52
2021-01-25T21:00+01:00,8167.37,40779.39,19884.26,55.26
2021-01-25T22:00+01:00,8167.06,38533.13,19521.33,53.5
2021-01-25T23:00+01:00,8164.95,36078.93,19323.57,47.7
2021-01-26T00:00+01:00,8144.02,33499.62,19310.09,50.95
2021-01-26T01:00+01:00,8132.31,31613.58,19814.62,49.57
2021-01-26T02:00+01:00,8134.73,30977.78,20322.52,46.9
2021-01-26T03:00+01:00,8139.45,30730.07,21112.85,44.69
2021-01-26T04:00+01:00,8150.52,30843.37,21881.61,46.1
2021-01-26T05:00+01:00,8142.48,32711.95,22341.11,51.02
2021-01-26T06:00+01:00,8069.01,37226.38,22929.1,57.33
2021-01-26T07:00+01:00,8088.51,40290.32,23290.46,69.05
2021-01-26T08:00+01:00,8170.1,41206.08,22004.43,73.95
2021-01-26T09:00+01:00,8184.13,41496.38,21654.63,71.73
2021-01-26T10:00+01:00,8178.29,41291.55,22430.87,73.91
2021-01-26T11:00+01:00,8178.03,41252.94,23791.58,72
2021-01-26T12:00+01:00,8178.03,41045.17,24713.05,70
2021-01-26T13:00+01:00,8177.27,41087.6,24553.18,65.91
2021-01-26T14:00+01:00,8166.23,41187.85,23288.47,66.33
2021-01-26T15:00+01:00,8163.68,41181.06,22074.44,68.15
2021-01-26T16:00+01:00,8166.92,41350.73,21244.65,68.75
2021-01-26T17:00+01:00,8171.7,40989.44,21934.9,73.73
2021-01-26T18:00+01:00,8168.32,40960.67,22883.82,70.36
2021-01-26T19:00+01:00,8165.68,40947.2,23103.3,63.15
2021-01-26T20:00+01:00,8166.42,40665.58,23475.15,61.98
2021-01-26T21:00+01:00,8164.25,39061.84,23631.33,54.93
2021-01-26T22:00+01:00,8157.74,34867.51,23726.65,54.71
2021-01-26T23:00+01:00,8157.21,31449.1,23113.88,47.77
2021-01-27T00:00+01:00,8144.43,30019.26,22207.41,46.83
2021-01-27T01:00+01:00,8155.89,29028.7,22148.88,44.97
2021-01-27T02:00+01:00,8154.82,28378.99,22650.7,43.32
2021-01-27T03:00+01:00,8044.27,27559.85,23201.53,42.04
2021-01-27T04:00+01:00,8119.25,27852.15,24102.9,42.27
2021-01-27T05:00+01:00,8158.97,29926.12,23804.17,44.93
2021-01-27T06:00+01:00,8154.55,34372.61,23466.92,51.25
2021-01-27T07:00+01:00,8145.32,38809.05,22354.12,61.57
2021-01-27T08:00+01:00,8157.84,41399.5,22543.59,66.79
2021-01-27T09:00+01:00,8164.17,41335.15,23281.04,66.12
2021-01-27T10:00+01:00,8174.47,40849.16,24371.24,65.47
2021-01-27T11:00+01:00,8169.63,41261.15,25099.92,65.94
2021-01-27T12:00+01:00,8176.2,41345.82,25307.42,65.78
2021-01-27T13:00+01:00,8185.64,41387.47,24050.71,65.54
2021-01-27T14:00+01:00,8184.07,41546.21,21595.18,65.84
2021-01-27T15:00+01:00,8173.68,41232.42,19362.67,66.16
2021-01-27T16:00+01:00,8177.95,40686.73,18513.47,65.9
2021-01-27T17:00+01:00,8180.65,40852.98,19000.27,68.17
2021-01-27T18:00+01:00,8173.19,40975.59,19636.4,70.48
2021-01-27T19:00+01:00,8167.88,41044.33,20440.22,63.99
2021-01-27T20:00+01:00,8167.86,40898.13,20834.56,59.64
2021-01-27T21:00+01:00,8160.42,40217.91,20998.04,55.75
2021-01-27T22:00+01:00,8158.94,38590.76,21379.36,53.1
2021-01-27T23:00+01:00,8147.87,35775.62,21854.33,49.94
2021-01-28T00:00+01:00,8158.86,32903.33,21907.07,46.87
2021-01-28T01:00+01:00,8155.97,31077.32,21543.39,44.93
2021-01-28T02:00+01:00,8153.1,30194,20619.9,43.83
2021-01-28T03:00+01:00,8131.06,29537.14,19776.01,42.4
2021-01-28T04:00+01:00,8140.51,29501.35,19258.35,43.64
2021-01-28T05:00+01:00,8150.61,30976.33,18719.86,44.41
2021-01-28T06:00+01:00,8160.73,35136.17,17816.11,53.52
2021-01-28T07:00+01:00,8148.15,38852.71,16962.53,63.46
2021-01-28T08:00+01:00,8171.95,40354.75,16702.91,68.39
2021-01-28T09:00+01:00,8169.31,40377.02,17762.11,66.7
2021-01-28T10:00+01:00,8171.9,40291.35,19356.06,64.98
2021-01-28T11:00+01:00,8167.8,40230.47,20581.55,64
2021-01-28T12:00+01:00,8165.38,39982.93,21203.16,60.74
2021-01-28T13:00+01:00,8160.25,40164.79,21372.41,60.08
2021-01-28T14:00+01:00,8155.53,39305.53,21299.93,59.6
2021-01-28T15:00+01:00,8148.39,38051.02,20098.22,56.71
2021-01-28T16:00+01:00,8156.08,38859.62,18543.24,55
2021-01-28T17:00+01:00,8152.69,38797.04,18881.21,60.62
2021-01-28T18:00+01:00,8156.84,39082.91,20069.88,63.33
2021-01-28T19:00+01:00,8144.27,37753.87,21213.43,60.7
2021-01-28T20:00+01:00,8143.63,37280.95,20954.7,54.92
2021-01-28T21:00+01:00,8126.3,35640.65,19532.1,52.02
2021-01-28T22:00+01:00,8118.41,33289.7,18408.75,51.02
2021-01-28T23:00+01:00,8070.37,29356.87,18828.91,45.51
2021-01-29T00:00+01:00,7966.19,24716.47,20050.98,42.71
2021-01-29T01:00+01:00,7953.61,23567.48,20558.78,39.86
2021-01-29T02:00+01:00,7934.66,23534.18,21309.07,38.42
2021-01-29T03:00+01:00,7906.97,22926.56,22792.71,37.85
2021-01-29T04:00+01:00,8099.65,22631.53,24440.09,37.61
2021-01-29T05:00+01:00,8064.88,24058.04,26613.76,39.83
2021-01-29T06:00+01:00,8103.42,26269.97,29635.93,45
2021-01-29T07:00+01:00,8099.55,29993.45,31761.04,55.42
2021-01-29T08:00+01:00,8103.19,30977.49,33660.26,58.56
2021-01-29T09:00+01:00,8118.02,30715.75,35657.54,58.88
2021-01-29T10:00+01:00,8095.64,30748.86,37648.83,56.67
2021-01-29T11:00+01:00,8090.91,29733.15,40197.56,54.73
2021-01-29T12:00+01:00,8092.96,29154.95,41501.26,53.42
2021-01-29T13:00+01:00,8085.73,28209.52,41688.72,49.01
2021-01-29T14:00+01:00,8100.6,27870.16,40853.98,46.02
2021-01-29T15:00+01:00,8103.36,27831.68,37766.63,50.69
2021-01-29T16:00+01:00,8092.34,28742.81,35339.35,54.98
2021-01-29T17:00+01:00,8085.59,29698.64,32890.82,59.54
2021-01-29T18:00+01:00,8095.31,29706.75,32503.52,60.79
2021-01-29T19:00+01:00,8105.45,29647.41,32043.72,59.38
2021-01-29T20:00+01:00,8108.12,28543.92,32328.75,54.34
2021-01-29T21:00+01:00,8107.64,27445.14,33173.88,50.03
2021-01-29T22:00+01:00,8128.38,26126.57,31729.75,45.9
2021-01-29T23:00+01:00,8141.46,24652.47,30853.9,42.79
2021-01-30T00:00+01:00,8129.79,22320.03,29348.75,42.02
2021-01-30T01:00+01:00,8131.6,21529.5,28260.09,39.42
2021-01-30T02:00+01:00,8141.6,21191.69,26627.17,37.54
2021-01-30T03:00+01:00,8146.39,20751.2,25028.96,35.81
2021-01-30T04:00+01:00,8147.81,21043.17,23173.98,34.86
2021-01-30T05:00+01:00,8165.33,21658.16,21356.41,38.09
2021-01-30T06:00+01:00,8162.65,22802.6,19730.71,41.08
2021-01-30T07:00+01:00,8158.53,24375.7,18134.45,43.35
2021-01-30T08:00+01:00,8114.87,26734.63,16636.18,48.74
2021-01-30T09:00+01:00,8161.43,28745.42,15756.19,57.73
2021-01-30T10:00+01:00,8160.81,29199.86,15965,57.81
2021-01-30T11:00+01:00,8166.58,29448.35,16359.25,57.78
2021-01-30T12:00+01:00,8155,28954.57,16607.87,55.13
2021-01-30T13:00+01:00,8152.56,29019.84,15763.97,50.6
2021-01-30T14:00+01:00,8157.91,28068.8,14794.57,47.99
2021-01-30T15:00+01:00,8157.73,28184.91,13961.34,48.05
2021-01-30T16:00+01:00,8168.13,28112.81,13125.14,56.58
2021-01-30T17:00+01:00,8172.82,28496.51,13250.41,60.58
2021-01-30T18:00+01:00,8171.29,28664.82,14097.32,61.65
2021-01-30T19:00+01:00,8176.97,28805.39,14024.24,59.62
2021-01-30T20:00+01:00,8176.04,29062.71,13876.26,52.78
2021-01-30T21:00+01:00,8180.66,27533.41,14616.97,46.96
2021-01-30T22:00+01:00,8173.51,26590.16,15483.41,46.98
2021-01-30T23:00+01:00,8166.09,24804.79,16036.8,42.3
2021-01-31T00:00+01:00,8163.28,22931.51,16226.74,42.08
2021-01-31T01:00+01:00,8167.86,22578.43,15888,40.98
2021-01-31T02:00+01:00,8179.28,22103.53,15805.06,40.51
2021-01-31T03:00+01:00,8184.61,21309.96,15895.87,39.5
2021-01-31T04:00+01:00,8182.93,21266.02,15462.29,38.61
2021-01-31T05:00+01:00,8172.15,21445.36,16238.2,40.41
2021-01-31T06:00+01:00,8173.78,21963.6,15906.82,40.37
2021-01-31T07:00+01:00,8166.72,23205.82,16721.62,41.29
2021-01-31T08:00+01:00,8172.44,23541.29,17356.2,44.85
2021-01-31T09:00+01:00,8174.17,23881.03,18057.41,49.15
2021-01-31T10:00+01:00,8172.39,24616.5,19563.18,50.73
2021-01-31T11:00+01:00,8172.15,24525.62,20785.92,51.14
2021-01-31T12:00+01:00,8164.51,24511.92,21361.06,50.37
2021-01-31T13:00+01:00,8174.56,24105.12,20755.3,46.23
2021-01-31T14:00+01:00,8174.95,24070.83,19169.1,45.9
2021-01-31T15:00+01:00,8175.44,24432.76,16191.56,47.92
2021-01-31T16:00+01:00,8167.69,26140.43,13257.99,52.92
2021-01-31T17:00+01:00,8150.18,27760.46,12906.71,64.46
2021-01-31T18:00+01:00,8169.39,28522.91,14869.47,63.88
2021-01-31T19:00+01:00,8167.49,28683.77,16623.75,62.35
2021-01-31T20:00+01:00,8169.94,28573.9,17772.46,57.99
2021-01-31T21:00+01:00,8150.8,27263.54,18642.45,51.34
2021-01-31T22:00+01:00,8168.9,25787.87,19004.33,49.28
2021-01-31T23:00+01:00,8173.37,24703.75,19675.72,45.36
2021-02-01T00:00+01:00,8207.97,23602.31,20093.04,41.18
2021-02-01T01:00+01:00,8200.75,23159.73,20424.48,40
2021-02-01T02:00+01:00,8215.36,22935.44,20830.65,40
2021-02-01T03:00+01:00,8196.17,22774.25,21509.21,38.51
2021-02-01T04:00+01:00,8212.2,23386.43,22173.95,36.48
2021-02-01T05:00+01:00,8202.94,25645.97,22984.95,39.99
2021-02-01T06:00+01:00,8201.71,29495.39,23701.62,53.94
2021-02-01T07:00+01:00,8166.01,35089.89,24079.13,63.39
2021-02-01T08:00+01:00,8181.13,37423,24238.67,64.81
2021-02-01T09:00+01:00,8196.82,38260.47,24039.46,65.1
2021-02-01T10:00+01:00,8199.79,38637.29,23562.98,64.66
2021-02-01T11:00+01:00,8195.25,38497.5,23657.31,65.57
2021-02-01T12:00+01:00,8204.61,39131.75,22519.86,64.46
2021-02-01T13:00+01:00,8209.27,39246.54,20921.83,64.76
2021-02-01T14:00+01:00,8206.61,39257.69,18613.26,64
2021-02-01T15:00+01:00,8194.98,39227.86,16852.85,63.3
2021-02-01T16:00+01:00,8182.27,39022.24,15085.47,64.26
2021-02-01T17:00+01:00,8153.82,39130.55,14519.46,70.17
2021-02-01T18:00+01:00,8177.88,39219.62,14125.16,81.58
2021-02-01T19:00+01:00,8178.68,38809.32,13669.31,69.9
2021-02-01T20:00+01:00,8184.67,37852.57,12936.83,62.29
2021-02-01T21:00+01:00,8162.75,37821.36,12840.65,56.36
2021-02-01T22:00+01:00,8180.23,36947.37,12634.78,55.25
2021-02-01T23:00+01:00,8181.52,34259.15,12658.6,49.4
2021-02-02T00:00+01:00,8185.65,31713.78,13168.75,46.13
2021-02-02T01:00+01:00,8178.09,30488.76,13511.69,45.05
2021-02-02T02:00+01:00,8185.62,28451.64,13916.56,43.59
2021-02-02T03:00+01:00,8193.02,28343.67,13529.22,42.08
2021-02-02T04:00+01:00,8199.76,28764.31,13810.51,43.98
2021-02-02T05:00+01:00,8204.68,30639.56,13471.26,46.09
2021-02-02T06:00+01:00,8195.98,34504.83,12989.63,58.17
2021-02-02T07:00+01:00,8184.87,37779.36,12904.33,63.34
2021-02-02T08:00+01:00,8198.51,38594.34,13307.42,78.13
2021-02-02T09:00+01:00,8199.45,38699.34,14511.63,69.46
2021-02-02T10:00+01:00,8197.7,38886.6,16406.22,66.28
2021-02-02T11:00+01:00,8195.78,38989.83,17525.8,65.17
2021-02-02T12:00+01:00,8183.84,38699.24,19178.45,61.47
2021-02-02T13:00+01:00,8158.2,38366.05,19192.34,61.04
2021-02-02T14:00+01:00,8078.17,38150.28,19428.97,59.47
2021-02-02T15:00+01:00,8085.23,38082.93,19375.54,54.45
2021-02-02T16:00+01:00,8165.49,38339.59,19291.44,47.97
2021-02-02T17:00+01:00,8161.21,38604.49,19924.17,58.14
2021-02-02T18:00+01:00,8155.17,38502,22046.88,58.18
2021-02-02T19:00+01:00,8156.37,38338.54,22903.89,58.06
2021-02-02T20:00+01:00,8136.11,35783.15,24237.38,49.96
2021-02-02T21:00+01:00,8139.29,30441.69,24982.11,47.47
2021-02-02T22:00+01:00,8090.33,27421.95,26056.6,46.54
2021-02-02T23:00+01:00,8126.39,24357.97,26626.3,40.62
2021-02-03T00:00+01:00,8119.85,20721.3,27532.62,35.58
2021-02-03T01:00+01:00,8133.96,18654.61,27739.05,31.41
2021-02-03T02:00+01:00,8132.59,17719.59,28057.57,30.78
2021-02-03T03:00+01:00,8128.24,17748.34,28728.33,29.99
2021-02-03T04:00+01:00,8122.71,18182.83,28973.43,31.76
2021-02-03T05:00+01:00,8116.25,19933.52,29782.11,37.91
2021-02-03T06:00+01:00,8105.68,23284.09,30666.65,41.2
2021-02-03T07:00+01:00,8095.34,29756.67,30547.41,55.91
2021-02-03T08:00+01:00,8104.49,31652.78,30172.08,56.08
2021-02-03T09:00+01:00,8109.54,32412.41,29294.91,56.08
2021-02-03T10:00+01:00,8109.5,32192.34,29450.84,54.03
2021-02-03T11:00+01:00,8108.64,32309.15,29404.22,56.97
2021-02-03T12:00+01:00,8107.08,32269.66,28805.05,54.31
2021-02-03T13:00+01:00,8109.91,32142.02,29797.58,51.79
2021-02-03T14:00+01:00,8100.85,31232.43,31458.6,45.92
2021-02-03T15:00+01:00,8100.62,30144.86,32711.2,43.62
2021-02-03T16:00+01:00,8100.49,29944.56,33613.3,42.01
2021-02-03T17:00+01:00,8092.1,30547.31,34038.94,48.01
2021-02-03T18:00+01:00,8096.64,31291.9,35501.55,53.25
2021-02-03T19:00+01:00,8104.55,31024.12,36353.62,50.86
2021-02-03T20:00+01:00,8060.89,27545.84,37057,43.71
2021-02-03T21:00+01:00,8084.09,24319.59,37822.67,41.79
2021-02-03T22:00+01:00,8121.39,21821.66,37617.03,40.15
2021-02-03T23:00+01:00,8119.81,20090.46,37304.41,35.51
2021-02-04T00:00+01:00,8047.11,18846.69,36372.49,33.87
2021-02-04T01:00+01:00,7816.51,18162.47,35976.71,33.39
2021-02-04T02:00+01:00,7812.4,17329.04,35145.71,32.89
2021-02-04T03:00+01:00,7813.34,17243.78,34164.3,31.99
2021-02-04T04:00+01:00,7811.94,18341.96,32611.79,35.2
