Dates,Production,Purchased,FeedIn,Consumption,SelfConsumption,Pred,data,Preis
2021-12-19 07:00:00,0.0,238.0,0.0,238.0,0.0,,Normal,84.232
2021-12-19 08:00:00,0.0,235.0,0.0,235.0,0.0,,Normal,97.444
2021-12-19 09:00:00,47.0,289.0,0.0,336.0,47.0,,Normal,115.516
2021-12-19 10:00:00,182.0,90.0,4.0,268.0,178.0,,Normal,116.44
2021-12-19 11:00:00,196.0,75.0,10.0,261.0,186.0,,Normal,141.412
2021-12-19 12:00:00,129.0,296.0,0.0,425.0,129.0,,Normal,132.316
2021-12-19 13:00:00,108.0,655.0,0.0,763.0,108.0,,Normal,115.216
2021-12-19 14:00:00,72.0,452.0,0.0,524.0,72.0,,Normal,117.52
2021-12-19 15:00:00,14.0,656.0,0.0,670.0,14.0,,Normal,132.26799999999997
2021-12-19 16:00:00,0.0,637.0,0.0,637.0,0.0,,Normal,172.816
2021-12-19 17:00:00,0.0,462.0,0.0,462.0,0.0,,Normal,230.452
2021-12-19 18:00:00,0.0,309.0,0.0,309.0,0.0,,Normal,249.59199999999998
2021-12-19 19:00:00,0.0,333.0,0.0,333.0,0.0,,Normal,257.188
2021-12-19 20:00:00,0.0,928.0,0.0,928.0,0.0,,Normal,282.424
2021-12-19 21:00:00,0.0,799.0,0.0,799.0,0.0,,Normal,299.0919999999999
2021-12-19 22:00:00,0.0,362.0,0.0,362.0,0.0,,Normal,405.87999999999994
2021-12-19 23:00:00,0.0,346.0,0.0,346.0,0.0,,Normal,261.24399999999997
2021-12-20 00:00:00,0.0,251.0,0.0,251.0,0.0,,Normal,203.38
2021-12-20 01:00:00,0.0,225.0,0.0,225.0,0.0,,Normal,194.74
2021-12-20 02:00:00,0.0,218.0,0.0,218.0,0.0,,Normal,190.97199999999998
2021-12-20 03:00:00,0.0,251.0,0.0,251.0,0.0,,Normal,186.892
2021-12-20 04:00:00,0.0,271.0,0.0,271.0,0.0,,Normal,176.56
2021-12-20 05:00:00,0.0,227.0,0.0,227.0,0.0,,Normal,178.204
2021-12-20 06:00:00,0.0,296.0,0.0,296.0,0.0,,Normal,378.424
2021-12-20 07:00:00,0.0,443.0,0.0,443.0,0.0,,Normal,488.61999999999995
2021-12-20 08:00:00,6.0,467.0,0.0,473.0,6.0,,Normal,535.9839999999999
2021-12-20 09:00:00,161.0,718.0,0.0,879.0,161.0,,Normal,504.3159999999999
2021-12-20 10:00:00,397.0,664.0,23.0,1038.0,374.0,,Normal,460.8159999999999
2021-12-20 11:00:00,695.0,3.0,341.0,357.0,354.0,,Normal,450.09999999999997
2021-12-20 12:00:00,2627.0,0.0,2166.0,461.0,461.0,,Normal,411.98799999999994
2021-12-20 13:00:00,3970.0,0.0,2682.0,1288.0,1288.0,,Normal,454.3
2021-12-20 14:00:00,3116.0,0.0,2787.0,329.0,329.0,,Normal,498.18399999999997
2021-12-20 15:00:00,893.0,7.0,628.0,272.0,265.0,,Normal,526.8639999999999
2021-12-20 16:00:00,13.0,360.0,0.0,373.0,13.0,,Normal,540.244
2021-12-20 17:00:00,0.0,371.0,0.0,371.0,0.0,,Normal,564.376
2021-12-20 18:00:00,0.0,425.0,0.0,425.0,0.0,,Normal,571.456
2021-12-20 19:00:00,0.0,394.0,0.0,394.0,0.0,,Normal,543.5559999999999
2021-12-20 20:00:00,0.0,497.0,0.0,497.0,0.0,,Normal,521.0799999999999
2021-12-20 21:00:00,0.0,339.0,0.0,339.0,0.0,,Normal,460.09599999999995
2021-12-20 22:00:00,0.0,344.0,0.0,344.0,0.0,,Normal,421.46799999999996
2021-12-20 23:00:00,0.0,313.0,0.0,313.0,0.0,,Normal,375.568
2021-12-21 00:00:00,0.0,335.0,0.0,335.0,0.0,,Normal,352.9599999999999
2021-12-21 01:00:00,0.0,211.0,0.0,211.0,0.0,,Normal,369.98799999999994
2021-12-21 02:00:00,0.0,252.0,0.0,252.0,0.0,,Normal,364.11999999999995
2021-12-21 03:00:00,0.0,261.0,0.0,261.0,0.0,,Normal,365.24799999999993
2021-12-21 04:00:00,0.0,208.0,0.0,208.0,0.0,,Normal,361.62399999999997
2021-12-21 05:00:00,0.0,226.0,0.0,226.0,0.0,,Normal,399.256
2021-12-21 06:00:00,0.0,280.0,0.0,280.0,0.0,,Normal,492.256
2021-12-21 07:00:00,0.0,364.0,0.0,364.0,0.0,,Normal,577.5039999999999
2021-12-21 08:00:00,200.0,227.0,85.0,342.0,115.0,,Normal,624.304
2021-12-21 09:00:00,1666.0,24.0,1290.0,400.0,376.0,,Normal,628.576
2021-12-21 10:00:00,3237.0,0.0,2849.0,388.0,388.0,,Normal,616.348
2021-12-21 11:00:00,4309.0,0.0,3920.0,389.0,389.0,,Normal,588.28
2021-12-21 12:00:00,4760.0,0.0,4367.0,393.0,393.0,,Normal,560.992
2021-12-21 13:00:00,4191.0,9.0,3095.0,1105.0,1096.0,,Normal,564.28
2021-12-21 14:00:00,3077.0,0.0,2715.0,362.0,362.0,,Normal,583.732
2021-12-21 15:00:00,957.0,22.0,695.0,284.0,262.0,,Normal,618.4359999999999
2021-12-21 16:00:00,22.0,319.0,0.0,341.0,22.0,,Normal,660.1719999999999
2021-12-21 17:00:00,0.0,571.0,0.0,571.0,0.0,,Normal,756.28
2021-12-21 18:00:00,0.0,423.0,0.0,423.0,0.0,,Normal,732.4
2021-12-21 19:00:00,0.0,380.0,0.0,380.0,0.0,,Normal,636.28
2021-12-21 20:00:00,0.0,359.0,0.0,359.0,0.0,,Normal,576.9879999999999
2021-12-21 21:00:00,0.0,408.0,0.0,408.0,0.0,,Normal,502.17999999999995
2021-12-21 22:00:00,0.0,455.0,0.0,455.0,0.0,,Normal,433.55199999999996
2021-12-21 23:00:00,0.0,463.0,0.0,463.0,0.0,,Normal,369.844
2021-12-22 00:00:00,0.0,230.0,0.0,230.0,0.0,,Normal,442.6599999999999
2021-12-22 01:00:00,0.0,241.0,0.0,241.0,0.0,,Normal,430.10799999999995
2021-12-22 02:00:00,0.0,248.0,0.0,248.0,0.0,,Normal,415.03599999999994
2021-12-22 03:00:00,0.0,270.0,0.0,270.0,0.0,,Normal,393.34
2021-12-22 04:00:00,0.0,238.0,0.0,238.0,0.0,,Normal,398.67999999999995
2021-12-22 05:00:00,0.0,227.0,0.0,227.0,0.0,,Normal,436.21599999999995
2021-12-22 06:00:00,0.0,342.0,0.0,342.0,0.0,,Normal,515.632
2021-12-22 07:00:00,0.0,485.0,0.0,485.0,0.0,,Normal,618.6879999999999
2021-12-22 08:00:00,171.0,387.0,23.0,535.0,148.0,,Normal,636.9879999999999
2021-12-22 09:00:00,1498.0,0.0,1029.0,469.0,469.0,,Normal,620.596
2021-12-22 10:00:00,3091.0,0.0,2546.0,545.0,545.0,,Normal,594.8919999999999
2021-12-22 11:00:00,4192.0,0.0,3796.0,396.0,396.0,,Normal,527.38
2021-12-22 12:00:00,4336.0,0.0,3945.0,391.0,391.0,,Normal,487.10799999999995
2021-12-22 13:00:00,3935.0,30.0,3233.0,732.0,702.0,,Normal,492.928
2021-12-22 14:00:00,2459.0,0.0,2115.0,344.0,344.0,,Normal,577.636
2021-12-22 15:00:00,778.0,39.0,428.0,389.0,350.0,,Normal,611.596
2021-12-22 16:00:00,60.0,328.0,0.0,388.0,60.0,,Normal,618.88
2021-12-22 17:00:00,0.0,518.0,0.0,518.0,0.0,,Normal,647.32
2021-12-22 18:00:00,0.0,466.0,0.0,466.0,0.0,,Normal,616.732
2021-12-22 19:00:00,0.0,405.0,0.0,405.0,0.0,,Normal,552.6159999999999
2021-12-22 20:00:00,0.0,399.0,0.0,399.0,0.0,,Normal,467.61999999999995
2021-12-22 21:00:00,0.0,375.0,0.0,375.0,0.0,,Normal,429.73599999999993
2021-12-22 22:00:00,0.0,413.0,0.0,413.0,0.0,,Normal,415.6599999999999
2021-12-22 23:00:00,0.0,442.0,0.0,442.0,0.0,,Normal,348.28
2021-12-23 00:00:00,0.0,285.0,0.0,285.0,0.0,,Normal,387.5199999999999
2021-12-23 01:00:00,0.0,279.0,0.0,279.0,0.0,,Normal,372.89199999999994
2021-12-23 02:00:00,0.0,242.0,0.0,242.0,0.0,,Normal,327.6039999999999
2021-12-23 03:00:00,0.0,306.0,0.0,306.0,0.0,,Normal,318.89199999999994
2021-12-23 04:00:00,0.0,226.0,0.0,226.0,0.0,,Normal,323.41599999999994
2021-12-23 05:00:00,0.0,242.0,0.0,242.0,0.0,,Normal,405.352
2021-12-23 06:00:00,0.0,363.0,0.0,363.0,0.0,,Normal,478.49199999999996
2021-12-23 07:00:00,0.0,442.0,0.0,442.0,0.0,,Normal,512.692
2021-12-23 08:00:00,31.0,424.0,0.0,455.0,31.0,,Normal,552.352
2021-12-23 09:00:00,527.0,11.0,190.0,348.0,337.0,,Normal,516.76
2021-12-23 10:00:00,532.0,18.0,202.0,348.0,330.0,,Normal,449.584
2021-12-23 11:00:00,645.0,0.0,297.0,348.0,348.0,,Normal,468.28
2021-12-23 12:00:00,786.0,198.0,417.0,567.0,369.0,,Normal,428.584
2021-12-23 13:00:00,547.0,366.0,156.0,757.0,391.0,,Normal,372.5919999999999
2021-12-23 14:00:00,179.0,68.0,12.0,235.0,167.0,,Normal,371.45199999999994
2021-12-23 15:00:00,10.0,418.0,0.0,428.0,10.0,,Normal,380.45199999999994
2021-12-23 16:00:00,0.0,664.0,0.0,664.0,0.0,,Normal,432.28
2021-12-23 17:00:00,0.0,533.0,0.0,533.0,0.0,,Normal,438.328
2021-12-23 18:00:00,0.0,491.0,0.0,491.0,0.0,,Normal,366.256
2021-12-23 19:00:00,0.0,547.0,0.0,547.0,0.0,,Normal,289.39599999999996
2021-12-23 20:00:00,0.0,727.0,0.0,727.0,0.0,,Normal,260.42799999999994
2021-12-23 21:00:00,0.0,469.0,0.0,469.0,0.0,,Normal,192.88
2021-12-23 22:00:00,0.0,388.0,0.0,388.0,0.0,,Normal,178.24
2021-12-23 23:00:00,0.0,345.0,0.0,345.0,0.0,,Normal,130.89999999999998
2021-12-24 00:00:00,0.0,292.0,0.0,292.0,0.0,,Normal,144.352
2021-12-24 01:00:00,0.0,257.0,0.0,257.0,0.0,,Normal,130.492
2021-12-24 02:00:00,0.0,239.0,0.0,239.0,0.0,,Normal,122.60799999999999
2021-12-24 03:00:00,0.0,231.0,0.0,231.0,0.0,,Normal,132.48399999999998
2021-12-24 04:00:00,0.0,250.0,0.0,250.0,0.0,,Normal,144.388
2021-12-24 05:00:00,0.0,254.0,0.0,254.0,0.0,,Normal,144.28
2021-12-24 06:00:00,0.0,253.0,0.0,253.0,0.0,,Normal,118.93599999999999
2021-12-24 07:00:00,0.0,246.0,0.0,246.0,0.0,,Normal,201.88
2021-12-24 08:00:00,0.0,239.0,0.0,239.0,0.0,,Normal,261.556
2021-12-24 09:00:00,0.0,337.0,0.0,337.0,0.0,,Normal,254.452
2021-12-24 10:00:00,12.0,413.0,0.0,425.0,12.0,,Normal,255.99999999999997
2021-12-24 11:00:00,120.0,203.0,0.0,323.0,120.0,,Normal,293.31999999999994
2021-12-24 12:00:00,137.0,424.0,0.0,561.0,137.0,,Normal,305.85999999999996
2021-12-24 13:00:00,261.0,948.0,0.0,1209.0,261.0,,Normal,277.40799999999996
2021-12-24 14:00:00,41.0,1047.0,0.0,1088.0,41.0,,Normal,282.688
2021-12-24 15:00:00,19.0,452.0,0.0,471.0,19.0,,Normal,286.65999999999997
2021-12-24 16:00:00,0.0,345.0,0.0,345.0,0.0,,Normal,329.368
2021-12-24 17:00:00,0.0,464.0,0.0,464.0,0.0,,Normal,346.56399999999996
2021-12-24 18:00:00,0.0,576.0,0.0,576.0,0.0,,Normal,303.98799999999994
2021-12-24 19:00:00,0.0,1283.0,0.0,1283.0,0.0,,Normal,310.876
2021-12-24 20:00:00,0.0,464.0,0.0,464.0,0.0,,Normal,312.28
2021-12-24 21:00:00,0.0,428.0,0.0,428.0,0.0,,Normal,332.71599999999995
2021-12-24 22:00:00,0.0,368.0,0.0,368.0,0.0,,Normal,341.47599999999994
2021-12-24 23:00:00,0.0,419.0,0.0,419.0,0.0,,Normal,310.9
2021-12-25 00:00:00,0.0,304.0,0.0,304.0,0.0,,Normal,228.57999999999998
2021-12-25 01:00:00,0.0,225.0,0.0,225.0,0.0,,Normal,200.86
2021-12-25 02:00:00,0.0,229.0,0.0,229.0,0.0,,Normal,233.164
2021-12-25 03:00:00,0.0,232.0,0.0,232.0,0.0,,Normal,206.944
2021-12-25 04:00:00,0.0,203.0,0.0,203.0,0.0,,Normal,174.28
2021-12-25 05:00:00,0.0,250.0,0.0,250.0,0.0,,Normal,162.652
2021-12-25 06:00:00,0.0,233.0,0.0,233.0,0.0,,Normal,165.916
2021-12-25 07:00:00,0.0,230.0,0.0,230.0,0.0,,Normal,183.232
2021-12-25 08:00:00,0.0,394.0,0.0,394.0,0.0,,Normal,221.644
2021-12-25 09:00:00,82.0,380.0,0.0,462.0,82.0,,Normal,260.14
2021-12-25 10:00:00,83.0,339.0,0.0,422.0,83.0,,Normal,273.95199999999994
2021-12-25 11:00:00,103.0,415.0,1.0,517.0,102.0,,Normal,284.89599999999996
2021-12-25 12:00:00,101.0,244.0,0.0,345.0,101.0,,Normal,288.364
2021-12-25 13:00:00,224.0,25.0,54.0,195.0,170.0,,Normal,278.53599999999994
2021-12-25 14:00:00,78.0,112.0,1.0,189.0,77.0,,Normal,279.99999999999994
2021-12-25 15:00:00,7.0,195.0,0.0,202.0,7.0,,Normal,283.47999999999996
2021-12-25 16:00:00,0.0,231.0,0.0,231.0,0.0,,Normal,290.104
2021-12-25 17:00:00,0.0,214.0,0.0,214.0,0.0,,Normal,306.05199999999996
2021-12-25 18:00:00,0.0,222.0,0.0,222.0,0.0,,Normal,306.4
2021-12-25 19:00:00,0.0,206.0,0.0,206.0,0.0,,Normal,290.94399999999996
2021-12-25 20:00:00,0.0,209.0,0.0,209.0,0.0,,Normal,288.66399999999993
2021-12-25 21:00:00,0.0,217.0,0.0,217.0,0.0,,Normal,281.76399999999995
2021-12-25 22:00:00,0.0,243.0,0.0,243.0,0.0,,Normal,287.75199999999995
2021-12-25 23:00:00,0.0,217.0,0.0,217.0,0.0,,Normal,227.224
2021-12-26 00:00:00,0.0,215.0,0.0,215.0,0.0,,Normal,226.324
2021-12-26 01:00:00,0.0,219.0,0.0,219.0,0.0,,Normal,200.512
2021-12-26 02:00:00,0.0,229.0,0.0,229.0,0.0,,Normal,196.876
2021-12-26 03:00:00,0.0,218.0,0.0,218.0,0.0,,Normal,172.19199999999998
2021-12-26 04:00:00,0.0,207.0,0.0,207.0,0.0,,Normal,164.272
2021-12-26 05:00:00,0.0,216.0,0.0,216.0,0.0,,Normal,168.568
2021-12-26 06:00:00,0.0,236.0,0.0,236.0,0.0,,Normal,170.96800000000002
2021-12-26 07:00:00,0.0,219.0,0.0,219.0,0.0,,Normal,207.28
2021-12-26 08:00:00,0.0,207.0,0.0,207.0,0.0,,Normal,221.54799999999997
2021-12-26 09:00:00,108.0,112.0,23.0,197.0,85.0,,Normal,235.408
2021-12-26 10:00:00,405.0,1.0,186.0,220.0,219.0,,Normal,251.49999999999997
2021-12-26 11:00:00,941.0,0.0,737.0,204.0,204.0,,Normal,255.652
2021-12-26 12:00:00,841.0,0.0,628.0,213.0,213.0,,Normal,251.56
2021-12-26 13:00:00,674.0,1.0,468.0,207.0,206.0,,Normal,244.75599999999997
2021-12-26 14:00:00,263.0,6.0,78.0,191.0,185.0,,Normal,244.24
2021-12-26 15:00:00,120.0,99.0,7.0,212.0,113.0,,Normal,244.34799999999998
2021-12-26 16:00:00,0.0,214.0,0.0,214.0,0.0,,Normal,247.06
2021-12-26 17:00:00,0.0,206.0,0.0,206.0,0.0,,Normal,273.34
2021-12-26 18:00:00,0.0,302.0,0.0,302.0,0.0,,Normal,264.976
2021-12-26 19:00:00,0.0,417.0,0.0,417.0,0.0,,Normal,261.58
2021-12-26 20:00:00,0.0,405.0,0.0,405.0,0.0,,Normal,241.108
2021-12-26 21:00:00,0.0,429.0,0.0,429.0,0.0,,Normal,198.868
2021-12-26 22:00:00,0.0,387.0,0.0,387.0,0.0,,Normal,186.16
2021-12-26 23:00:00,0.0,422.0,0.0,422.0,0.0,,Normal,132.37599999999998
2021-12-27 00:00:00,0.0,294.0,0.0,294.0,0.0,,Normal,127.22800000000001
2021-12-27 01:00:00,0.0,242.0,0.0,242.0,0.0,,Normal,115.756
2021-12-27 02:00:00,0.0,212.0,0.0,212.0,0.0,,Normal,109.91199999999999
2021-12-27 03:00:00,0.0,218.0,0.0,218.0,0.0,,Normal,107.032
2021-12-27 04:00:00,0.0,214.0,0.0,214.0,0.0,,Normal,103.528
2021-12-27 05:00:00,0.0,236.0,0.0,236.0,0.0,,Normal,129.316
2021-12-27 06:00:00,0.0,245.0,0.0,245.0,0.0,,Normal,144.34
2021-12-27 07:00:00,0.0,240.0,0.0,240.0,0.0,,Normal,173.21200000000002
2021-12-27 08:00:00,169.0,542.0,38.0,673.0,131.0,,Normal,209.704
2021-12-27 09:00:00,602.0,62.0,198.0,466.0,404.0,,Normal,250.08399999999997
2021-12-27 10:00:00,1792.0,6.0,1382.0,416.0,410.0,,Normal,257.512
2021-12-27 11:00:00,3222.0,0.0,2847.0,375.0,375.0,,Normal,251.128
2021-12-27 12:00:00,2782.0,520.0,2119.0,1183.0,663.0,,Normal,264.328
2021-12-27 13:00:00,1133.0,368.0,548.0,953.0,585.0,,Normal,252.496
2021-12-27 14:00:00,252.0,138.0,32.0,358.0,220.0,,Normal,238.39600000000002
2021-12-27 15:00:00,54.0,157.0,3.0,208.0,51.0,,Normal,235.552
2021-12-27 16:00:00,0.0,484.0,0.0,484.0,0.0,,Normal,228.784
2021-12-27 17:00:00,0.0,445.0,0.0,445.0,0.0,,Normal,258.28
2021-12-27 18:00:00,0.0,418.0,0.0,418.0,0.0,,Normal,260.79999999999995
2021-12-27 19:00:00,0.0,472.0,0.0,472.0,0.0,,Normal,247.54
2021-12-27 20:00:00,0.0,494.0,0.0,494.0,0.0,,Normal,205.876
2021-12-27 21:00:00,0.0,469.0,0.0,469.0,0.0,,Normal,145.54
2021-12-27 22:00:00,0.0,468.0,0.0,468.0,0.0,,Normal,147.94
2021-12-27 23:00:00,0.0,336.0,0.0,336.0,0.0,,Normal,116.67999999999999
2021-12-28 00:00:00,0.0,264.0,0.0,264.0,0.0,,Normal,101.56
2021-12-28 01:00:00,0.0,235.0,0.0,235.0,0.0,,Normal,84.268
2021-12-28 02:00:00,0.0,237.0,0.0,237.0,0.0,,Normal,68.584
2021-12-28 03:00:00,0.0,216.0,0.0,216.0,0.0,,Normal,55.744
2021-12-28 04:00:00,0.0,199.0,0.0,199.0,0.0,,Normal,57.711999999999996
2021-12-28 05:00:00,0.0,222.0,0.0,222.0,0.0,,Normal,70.6
2021-12-28 06:00:00,0.0,250.0,0.0,250.0,0.0,,Normal,102.988
2021-12-28 07:00:00,0.0,217.0,0.0,217.0,0.0,,Normal,134.63199999999998
2021-12-28 08:00:00,0.0,227.0,0.0,227.0,0.0,,Normal,158.956
2021-12-28 09:00:00,40.0,331.0,1.0,370.0,39.0,,Normal,183.832
2021-12-28 10:00:00,230.0,152.0,13.0,369.0,217.0,,Normal,182.87199999999999
2021-12-28 11:00:00,374.0,84.0,71.0,387.0,303.0,,Normal,174.47199999999998
2021-12-28 12:00:00,502.0,46.0,94.0,454.0,408.0,,Normal,164.188
2021-12-28 13:00:00,276.0,246.0,0.0,522.0,276.0,,Normal,150.712
2021-12-28 14:00:00,54.0,791.0,0.0,845.0,54.0,,Normal,134.14
2021-12-28 15:00:00,0.0,432.0,0.0,432.0,0.0,,Normal,121.42
2021-12-28 16:00:00,0.0,489.0,0.0,489.0,0.0,,Normal,134.56
2021-12-28 17:00:00,0.0,430.0,0.0,430.0,0.0,,Normal,179.07999999999998
2021-12-28 18:00:00,0.0,459.0,0.0,459.0,0.0,,Normal,192.352
2021-12-28 19:00:00,0.0,423.0,0.0,423.0,0.0,,Normal,192.14799999999997
2021-12-28 20:00:00,0.0,462.0,0.0,462.0,0.0,,Normal,179.188
2021-12-28 21:00:00,0.0,463.0,0.0,463.0,0.0,,Normal,162.54399999999998
2021-12-28 22:00:00,0.0,404.0,0.0,404.0,0.0,,Normal,165.496
2021-12-28 23:00:00,0.0,372.0,0.0,372.0,0.0,,Normal,144.376
2021-12-29 00:00:00,0.0,345.0,0.0,345.0,0.0,,Normal,146.752
2021-12-29 01:00:00,0.0,261.0,0.0,261.0,0.0,,Normal,124.204
2021-12-29 02:00:00,0.0,218.0,0.0,218.0,0.0,,Normal,125.524
2021-12-29 03:00:00,0.0,207.0,0.0,207.0,0.0,,Normal,121.264
2021-12-29 04:00:00,0.0,221.0,0.0,221.0,0.0,,Normal,125.092
2021-12-29 05:00:00,0.0,238.0,0.0,238.0,0.0,,Normal,153.43599999999998
2021-12-29 06:00:00,0.0,306.0,0.0,306.0,0.0,,Normal,180.25599999999997
2021-12-29 07:00:00,0.0,211.0,0.0,211.0,0.0,,Normal,237.88
2021-12-29 08:00:00,0.0,222.0,0.0,222.0,0.0,,Normal,252.28
2021-12-29 09:00:00,294.0,91.0,102.0,283.0,192.0,,Normal,256.41999999999996
2021-12-29 10:00:00,265.0,563.0,75.0,753.0,190.0,,Normal,257.31999999999994
2021-12-29 11:00:00,460.0,583.0,79.0,964.0,381.0,,Normal,257.53599999999994
2021-12-29 12:00:00,222.0,117.0,2.0,337.0,220.0,,Normal,259.012
2021-12-29 13:00:00,186.0,696.0,0.0,882.0,186.0,,Normal,259.024
2021-12-29 14:00:00,195.0,355.0,0.0,550.0,195.0,,Normal,259.11999999999995
2021-12-29 15:00:00,28.0,373.0,0.0,401.0,28.0,,Normal,252.28
2021-12-29 16:00:00,0.0,482.0,0.0,482.0,0.0,,Normal,247.468
2021-12-29 17:00:00,0.0,480.0,0.0,480.0,0.0,,Normal,256.40799999999996
2021-12-29 18:00:00,0.0,446.0,0.0,446.0,0.0,,Normal,232.996
2021-12-29 19:00:00,0.0,431.0,0.0,431.0,0.0,,Normal,208.636
2021-12-29 20:00:00,0.0,472.0,0.0,472.0,0.0,,Normal,168.352
2021-12-29 21:00:00,0.0,453.0,0.0,453.0,0.0,,Normal,142.648
2021-12-29 22:00:00,0.0,442.0,0.0,442.0,0.0,,Normal,139.888
2021-12-29 23:00:00,0.0,375.0,0.0,375.0,0.0,,Normal,112.3
2021-12-30 00:00:00,0.0,241.0,0.0,241.0,0.0,,Normal,99.976
2021-12-30 01:00:00,0.0,216.0,0.0,216.0,0.0,,Normal,69.71199999999999
2021-12-30 02:00:00,0.0,222.0,0.0,222.0,0.0,,Normal,52.023999999999994
2021-12-30 03:00:00,0.0,237.0,0.0,237.0,0.0,,Normal,42.952
2021-12-30 04:00:00,0.0,217.0,0.0,217.0,0.0,,Normal,37.912
2021-12-30 05:00:00,0.0,227.0,0.0,227.0,0.0,,Normal,64.0
2021-12-30 06:00:00,0.0,212.0,0.0,212.0,0.0,,Normal,84.292
2021-12-30 07:00:00,0.0,219.0,0.0,219.0,0.0,,Normal,128.992
2021-12-30 08:00:00,0.0,237.0,0.0,237.0,0.0,,Normal,136.32399999999998
2021-12-30 09:00:00,110.0,122.0,14.0,218.0,96.0,,Normal,124.6
2021-12-30 10:00:00,565.0,20.0,321.0,264.0,244.0,,Normal,129.952
2021-12-30 11:00:00,613.0,2.0,320.0,295.0,293.0,,Normal,126.94
2021-12-30 12:00:00,995.0,3.0,653.0,345.0,342.0,,Normal,128.956
2021-12-30 13:00:00,534.0,15.0,234.0,315.0,300.0,,Normal,118.78
2021-12-30 14:00:00,250.0,604.0,4.0,850.0,246.0,,Normal,110.32000000000001
2021-12-30 15:00:00,155.0,263.0,0.0,418.0,155.0,,Normal,102.80799999999999
2021-12-30 16:00:00,0.0,438.0,0.0,438.0,0.0,,Normal,110.584
2021-12-30 17:00:00,0.0,439.0,0.0,439.0,0.0,,Normal,122.656
2021-12-30 18:00:00,0.0,458.0,0.0,458.0,0.0,,Normal,120.256
2021-12-30 19:00:00,0.0,364.0,0.0,364.0,0.0,,Normal,110.64399999999999
2021-12-30 20:00:00,0.0,456.0,0.0,456.0,0.0,,Normal,102.85600000000001
2021-12-30 21:00:00,0.0,465.0,0.0,465.0,0.0,,Normal,97.372
2021-12-30 22:00:00,0.0,418.0,0.0,418.0,0.0,,Normal,102.69999999999999
2021-12-30 23:00:00,0.0,325.0,0.0,325.0,0.0,,Normal,79.06
2021-12-31 00:00:00,0.0,338.0,0.0,338.0,0.0,,Normal,19.131999999999998
2021-12-31 01:00:00,0.0,241.0,0.0,241.0,0.0,,Normal,12.388
2021-12-31 02:00:00,0.0,225.0,0.0,225.0,0.0,,Normal,12.28
2021-12-31 03:00:00,0.0,231.0,0.0,231.0,0.0,,Normal,12.28
2021-12-31 04:00:00,0.0,205.0,0.0,205.0,0.0,,Normal,12.28
2021-12-31 05:00:00,0.0,222.0,0.0,222.0,0.0,,Normal,12.328
2021-12-31 06:00:00,0.0,221.0,0.0,221.0,0.0,,Normal,12.28
2021-12-31 07:00:00,0.0,221.0,0.0,221.0,0.0,,Normal,12.28
2021-12-31 08:00:00,89.0,246.0,5.0,330.0,84.0,,Normal,12.484
2021-12-31 09:00:00,1523.0,1.0,1218.0,306.0,305.0,,Normal,13.372
2021-12-31 10:00:00,3007.0,0.0,2675.0,332.0,332.0,,Normal,13.395999999999999
2021-12-31 11:00:00,4009.0,0.0,3595.0,414.0,414.0,,Normal,24.34
2021-12-31 12:00:00,4425.0,0.0,2843.0,1582.0,1582.0,,Normal,24.291999999999998
2021-12-31 13:00:00,2823.0,109.0,1726.0,1206.0,1097.0,,Normal,24.304
2021-12-31 14:00:00,902.0,88.0,439.0,551.0,463.0,,Normal,42.867999999999995
2021-12-31 15:00:00,580.0,368.0,233.0,715.0,347.0,,Normal,36.867999999999995
2021-12-31 16:00:00,40.0,1316.0,0.0,1356.0,40.0,,Normal,86.95599999999999
2021-12-31 17:00:00,0.0,1310.0,0.0,1310.0,0.0,,Normal,85.444
2021-12-31 18:00:00,0.0,677.0,0.0,677.0,0.0,,Normal,60.291999999999994
2021-12-31 19:00:00,0.0,1470.0,0.0,1470.0,0.0,,Normal,51.268
2021-12-31 20:00:00,0.0,403.0,0.0,403.0,0.0,,Normal,12.495999999999999
2021-12-31 21:00:00,0.0,474.0,0.0,474.0,0.0,,Normal,12.376
2021-12-31 22:00:00,0.0,423.0,0.0,423.0,0.0,,Normal,18.4
2021-12-31 23:00:00,0.0,476.0,0.0,476.0,0.0,,Normal,19.863999999999997
2022-01-01 00:00:00,0.0,464.0,0.0,464.0,0.0,,Normal,72.33999999999999
2022-01-01 01:00:00,0.0,286.0,0.0,286.0,0.0,,Normal,61.876
2022-01-01 02:00:00,0.0,226.0,0.0,226.0,0.0,,Normal,64.14399999999999
2022-01-01 03:00:00,0.0,213.0,0.0,213.0,0.0,,Normal,66.832
2022-01-01 04:00:00,0.0,254.0,0.0,254.0,0.0,,Normal,57.484
2022-01-01 05:00:00,0.0,285.0,0.0,285.0,0.0,,Normal,59.92
2022-01-01 06:00:00,0.0,224.0,0.0,224.0,0.0,,Normal,60.98800000000001
2022-01-01 07:00:00,0.0,221.0,0.0,221.0,0.0,,Normal,64.192
2022-01-01 08:00:00,26.0,200.0,0.0,226.0,26.0,,Normal,71.87199999999999
2022-01-01 09:00:00,379.0,16.0,184.0,211.0,195.0,,Normal,96.33999999999999
2022-01-01 10:00:00,965.0,28.0,711.0,282.0,254.0,,Normal,104.42800000000001
2022-01-01 11:00:00,4118.0,0.0,3699.0,419.0,419.0,,Normal,113.19999999999999
2022-01-01 12:00:00,3719.0,0.0,2904.0,815.0,815.0,,Normal,125.96799999999999
